user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings																																																																																																															
bin.230	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__XYB12-FULL-38-5	s__XYB12-FULL-38-5 sp001803165	GCA_001803165.1	95.0	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__XYB12-FULL-38-5	s__XYB12-FULL-38-5 sp001803165	96.25	0.9	GCA_001803165.1	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__XYB12-FULL-38-5	s__XYB12-FULL-38-5 sp001803165	96.25	0.9	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__	s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	98.35	11	N/A	N/A																																																																																							
bin.430	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__GWA2-44-7	f__Amesbacteraceae	g__XYB1-FULL-44-23	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__GWA2-44-7	f__Amesbacteraceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	43.43	11	0.873584540257	N/A																																																																																																			
bin.226	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__GWA2-44-7	f__Amesbacteraceae	g__XYB1-FULL-44-23	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__GWA2-44-7	f__Amesbacteraceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	59.56	11	0.859406634424	N/A																																																																																																			
bin.327	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Shapirobacterales	f__UBA12405	g__UBA2283	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Shapirobacterales	f__UBA12405	g__	s__	Placement	taxonomic novelty determined using RED	N/A	49.5	11	0.92732341612	Genome has more than 16.7% of markers with multiple hits																																																																																																			
bin.34	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Shapirobacterales	f__UBA12405	g__UBA2283	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Shapirobacterales	f__UBA12405	g__	s__	Placement	taxonomic novelty determined using RED	N/A	59.98	11	0.914147635687	N/A																																																																																																			
bin.300	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Shapirobacterales	f__UBA12405	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Shapirobacterales	f__UBA12405	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	59.42	11	0.832173363322	Genome has more than 57.5% of markers with multiple hits	Genome domain questionable ( 5.8% Bacterial, 0.8% Archaeal)																																																																																																		
bin.299	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__PJMF01	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__PJMF01	g__	s__	Placement	taxonomic novelty determined using RED	N/A	50.95	11	0.87305071444	N/A																																																																																																			
bin.459	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__PJMF01	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__PJMF01	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	70.2	11	0.807039936061	N/A																																																																																																			
bin.421	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__PJMF01	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	17.56	11	0.770810113075	N/A																																																																																																			
bin.405	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12028	g__UBA12472	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12028	g__	s__	Placement	taxonomic novelty determined using RED	N/A	35.65	11	0.857216180892	N/A																																																																																																			
bin.248	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12028	g__UBA12472	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12028	g__	s__	Placement	taxonomic novelty determined using RED	N/A	61.03	11	0.855906753515	N/A																																																																																																			
bin.339	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__MFAQ01	g__UBA10133	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__MFAQ01	g__UBA10133	s__	Placement	taxonomic classification fully defined by topology	GCA_001774685.1, s__UBA10133 sp001774685, 95.0, 78.75, 0.31	 GCA_003531665.1, s__UBA10133 sp003531665, 95.0, 78.74, 0.28	 GCA_002789895.1, s__UBA10133 sp002789895, 95.0, 78.23, 0.22	 GCA_001000865.1, s__UBA10133 sp001000865, 95.0, 78.07, 0.21	48.15	11	0.95415012644	Genome has more than 30.8% of markers with multiple hits																																																																																																
bin.74	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__MFAQ01	g__UBA10133	s__	N/A	N/A	N/A	N/A	N/A	GCA_001001485.1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__MFAQ01	g__UBA10133	s__UBA10133 sp001001485	80.6	0.48	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__MFAQ01	g__UBA10133	s__	Placement	taxonomic classification fully defined by topology	GCA_001774685.1, s__UBA10133 sp001774685, 95.0, 77.71, 0.18	 GCA_003531665.1, s__UBA10133 sp003531665, 95.0, 77.15, 0.19	 GCA_001000865.1, s__UBA10133 sp001000865, 95.0, 76.58, 0.2	62.26	11	0.967439814605	N/A																																																																																											
bin.467	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__MFAQ01	g__UBA2277	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__MFAQ01	g__	s__	Placement	taxonomic novelty determined using RED	N/A	53.61	11	0.931246758709	N/A																																																																																																			
bin.262	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__MFAQ01	g__UBA2277	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__MFAQ01	g__	s__	Placement	taxonomic novelty determined using RED	N/A	59.31	11	0.9282391709	Genome has more than 51.7% of markers with multiple hits																																																																																																			
bin.460	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12108	g__UBA12108	s__	N/A	N/A	N/A	N/A	N/A	GCA_001002415.1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12108	g__UBA12108	s__UBA12108 sp001002415	96.58	0.57	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12108	g__	s__	Placement	taxonomic novelty determined using RED	N/A	43.75	11	0.995007568234	N/A																																																																																													
bin.37	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12108	g__UBA12108	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12108	g__	s__	Placement	taxonomic novelty determined using RED	N/A	52.56	11	0.910858757449	Genome has more than 15.0% of markers with multiple hits																																																																																																			
bin.361	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12108	g__UBA12108	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA12108	g__	s__	Placement	taxonomic novelty determined using RED	N/A	60.18	11	0.881340281382	N/A																																																																																																			
bin.418	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1406	f__GWC2-37-13	g__GWC2-37-13	s__	N/A	N/A	N/A	N/A	N/A	GCA_000990305.1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1406	f__GWC2-37-13	g__GWC2-37-13	s__GWC2-37-13 sp000990305	78.22	0.47	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1406	f__GWC2-37-13	g__GWC2-37-13	s__	Placement	taxonomic classification fully defined by topology	GCA_002786595.1, s__GWC2-37-13 sp002786595, 95.0, 78.92, 0.44	 GCA_002779665.1, s__GWC2-37-13 sp002779665, 95.0, 77.63, 0.33	67.68	11	0.978330142349	N/A																																																																																												
bin.254	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1406	f__GWC2-37-13	g__GWC2-37-13	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1406	f__GWC2-37-13	g__GWC2-37-13	s__	Placement	taxonomic classification fully defined by topology	GCA_000990305.1, s__GWC2-37-13 sp000990305, 95.0, 78.78, 0.53	 GCA_002786595.1, s__GWC2-37-13 sp002786595, 95.0, 78.7, 0.53	 GCA_002779665.1, s__GWC2-37-13 sp002779665, 95.0, 77.84, 0.42	67.3	11	0.956378393461	N/A																																																																																																	
bin.253	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1406	f__UBA1406	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1406	f__UBA1406	g__	s__	Placement	taxonomic novelty determined using RED	N/A	67.38	11	0.816222602923	N/A																																																																																																			
bin.437	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA10105	f__UBA927	g__UBA10108	s__	N/A	N/A	N/A	N/A	N/A	GCA_003545435.1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA10105	f__UBA927	g__UBA10108	s__UBA10108 sp003545435	76.19	0.15	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA10105	f__UBA927	g__	s__	Placement	taxonomic novelty determined using RED	N/A	63.93	11	0.903840517975	Genome has more than 54.2% of markers with multiple hits																																																																																													
bin.411	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__2-02-FULL-39-11	f__2-02-FULL-39-11	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__2-02-FULL-39-11	f__2-02-FULL-39-11	g__	s__	Placement	taxonomic novelty determined using RED	N/A	64.37	11	0.781671626137	N/A																																																																																																			
bin.223	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Daviesbacterales	f__UBA10151	g__GWC1-40-9	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Daviesbacterales	f__UBA10151	g__	s__	Placement	taxonomic novelty determined using RED	N/A	44.7	11	0.868062763222	N/A																																																																																																			
bin.207	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Daviesbacterales	f__UBA10151	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Daviesbacterales	f__UBA10151	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	69.58	11	0.826326285526	N/A																																																																																																			
bin.257	d__Bacteria	p__Patescibacteria	c__WWE3	o__UBA101185	f__UBA10185	g__UBA8498	s__	N/A	N/A	N/A	N/A	N/A	GCA_000996895.1	d__Bacteria	p__Patescibacteria	c__WWE3	o__UBA101185	f__UBA10185	g__UBA8498	s__UBA8498 sp000996895	89.23	0.85	d__Bacteria	p__Patescibacteria	c__WWE3	o__UBA101185	f__UBA10185	g__UBA8498	s__	Placement	taxonomic classification fully defined by topology	GCA_001773135.1, s__UBA8498 sp001773135, 95.0, 82.3, 0.76	 GCA_001773255.1, s__UBA8498 sp001773255, 95.0, 81.8, 0.68	 GCA_001773385.1, s__UBA8498 sp001773385, 95.0, 81.27, 0.68	 GCA_000503835.1, s__UBA8498 sp000503835, 95.0, 80.84, 0.61	68.49	11	0.98620049075	N/A																																																																																										
bin.383	d__Bacteria	p__Patescibacteria	c__WWE3	o__UBA101185	f__UBA10185	g__UBA8498	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__WWE3	o__UBA101185	f__UBA10185	g__	s__	Placement	taxonomic novelty determined using RED	N/A	67.78	11	0.925879472451	N/A																																																																																																			
bin.26	d__Bacteria	p__Patescibacteria	c__WWE3	o__UBA101185	f__UBA10185	g__UBA10185	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__WWE3	o__UBA101185	f__UBA10185	g__	s__	Placement	taxonomic novelty determined using RED	N/A	63.15	11	0.878220345636	N/A																																																																																																			
bin.243	d__Bacteria	p__Patescibacteria	c__Dojkabacteria	o__SC72	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Dojkabacteria	o__SC72	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	22.86	11	0.611477678224	Genome has more than 16.7% of markers with multiple hits	Genome domain questionable ( 8.3% Bacterial, 8.2% Archaeal)																																																																																																		
bin.479	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	13.21	11	0.449820050152	N/A																																																																																																			
bin.40	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Longilinea	s__	N/A	N/A	N/A	N/A	N/A	GCF_001050235.1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Longilinea	s__Longilinea arvoryzae	89.78	0.92	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	88.63	11	0.987718282027	N/A																																																																																													
bin.190	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Bellilinea	s__	N/A	N/A	N/A	N/A	N/A	GCA_001796355.1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Bellilinea	s__Bellilinea sp001796355	90.8	0.79	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Bellilinea	s__	Placement	taxonomic classification fully defined by topology	GCF_001306055.1, s__Bellilinea caldifistulae, 95.0, 76.4, 0.08	91.43	11	0.99165039029	N/A																																																																																													
bin.119	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Bellilinea	s__	N/A	N/A	N/A	N/A	N/A	GCA_001796355.1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Bellilinea	s__Bellilinea sp001796355	77.62	0.23	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Bellilinea	s__	Placement	taxonomic classification fully defined by topology	GCF_001306055.1, s__Bellilinea caldifistulae, 95.0, 76.11, 0.08	91.63	11	0.954842590867	N/A																																																																																													
bin.75	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	85.93	11	0.871578071923	N/A																																																																																																			
bin.137	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__	Placement	taxonomic classification fully defined by topology	N/A	47.86	11	0.938014436774	N/A																																																																																																			
bin.19	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__	N/A	N/A	N/A	N/A	N/A	GCA_003158355.1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__UBA6107 sp003158355	76.52	0.14	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__	Placement	taxonomic classification fully defined by topology	GCA_002840715.1, s__UBA6107 sp002840715, 95.0, 76.81, 0.07	77.62	11	0.936359836562	N/A																																																																																													
bin.487	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__	N/A	N/A	N/A	N/A	N/A	GCA_003158355.1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__UBA6107 sp003158355	76.08	0.12	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__	Placement	taxonomic classification fully defined by topology	GCA_002840715.1, s__UBA6107 sp002840715, 95.0, 76.31, 0.06	 GCA_003524305.1, s__UBA6107 sp003524305, 95.0, 76.01, 0.06	77.44	11	0.936028544594	N/A																																																																																												
bin.4	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__	N/A	N/A	N/A	N/A	N/A	GCA_003501835.1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__UBA6107 sp003501835	79.09	0.39	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__	Placement	taxonomic classification fully defined by topology	GCA_002347485.1, s__UBA6107 sp002347485, 95.0, 75.83, 0.09	 GCA_003524305.1, s__UBA6107 sp003524305, 95.0, 75.76, 0.04	89.25	11	0.967769905209	N/A																																																																																												
bin.140	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__	N/A	N/A	N/A	N/A	N/A	GCA_003501835.1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__UBA6107 sp003501835	77.17	0.17	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA6107	s__	Placement	taxonomic classification fully defined by topology	N/A	81.67	11	0.947332299441	Genome has more than 13.3% of markers with multiple hits																																																																																													
bin.144	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UBA5211	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	57.5	11	0.900326528017	N/A																																																																																																			
bin.54	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__envOPS12	g__UBA12294	s__	N/A	N/A	N/A	N/A	N/A	GCA_002050275.1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__envOPS12	g__UBA12294	s__UBA12294 sp002050275	76.89	0.12	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__envOPS12	g__UBA12294	s__	Placement	taxonomic classification fully defined by topology	GCA_002418205.1, s__UBA12294 sp002418205, 95.0, 78.08, 0.3	 GCA_003484265.1, s__UBA12294 sp003484265, 95.0, 76.65, 0.13	61.05	11	0.949900079654	N/A																																																																																												
bin.32	d__Bacteria	p__Chloroflexota_A	c__Ellin6529	o__CSP1-4	f__CSP1-4	g__UBA5189	s__	N/A	N/A	N/A	N/A	N/A	GCA_002413045.1	d__Bacteria	p__Chloroflexota_A	c__Ellin6529	o__CSP1-4	f__CSP1-4	g__UBA5189	s__UBA5189 sp002413045	81.06	0.55	d__Bacteria	p__Chloroflexota_A	c__Ellin6529	o__CSP1-4	f__CSP1-4	g__UBA5189	s__	Placement	taxonomic classification fully defined by topology	GCA_003250155.1, s__UBA5189 sp003250155, 95.0, 80.36, 0.53	 GCA_001795245.1, s__UBA5189 sp001795245, 95.0, 78.91, 0.4	87.72	11	0.944247723787	N/A																																																																																												
bin.317	d__Bacteria	p__UBP15	c__UBA6099	o__UBA6099	f__UBA6099	g__	s__	N/A	N/A	N/A	N/A	N/A	GCA_002435745.1	d__Bacteria	p__UBP15	c__UBA6099	o__UBA6099	f__UBA6099	g__UBA6099	s__UBA6099 sp002435745	75.91	0.07	d__Bacteria		c__	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	90.69	11	0.724515565603	N/A																																																																																													
bin.209	d__Bacteria	p__UBP17	c__UBA6191	o__	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria		c__	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	43.13	11	0.444283253101	N/A																																																																																																			
bin.35	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Terrimicrobiaceae	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Terrimicrobiaceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	64.09	11	0.870310037191	Genome has more than 21.7% of markers with multiple hits																																																																																																			
bin.97	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__UBA9464	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	84.23	11	0.76242365942	Genome has more than 16.7% of markers with multiple hits																																																																																																			
bin.124	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	90.26	11	0.539991241897	N/A																																																																																																			
bin.231	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Opitutaceae	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Opitutaceae	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	45.85	11	0.857554701255	Genome has more than 22.5% of markers with multiple hits																																																																																																			
bin.245	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__Victivallaceae	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__Victivallaceae	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	88.37	11	0.805139374312	N/A																																																																																																			
bin.121	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__GWF2-50-93	g__GWF2-50-93	s__	N/A	N/A	N/A	N/A	N/A	GCA_001804815.1	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__GWF2-50-93	g__GWF2-50-93	s__GWF2-50-93 sp001804815	83.35	0.67	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__GWF2-50-93	g__GWF2-50-93	s__	Placement	taxonomic classification fully defined by topology	GCA_001804805.1, s__GWF2-50-93 sp001804805, 95.0, 78.65, 0.4	70.5	11	0.970390746941	N/A																																																																																													
bin.363	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__GWF2-50-93	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	88.1	11	0.854839793104	N/A																																																																																																			
bin.234	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__	s__	N/A	N/A	N/A	N/A	N/A	GCA_002404095.1	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__UBA4732	s__UBA4732 sp002404095	75.92	0.07	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	68.85	11	0.804279119935	N/A																																																																																													
bin.179	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__SG8-4	f__SG8-4	g__GWC2-45-44	s__	N/A	N/A	N/A	N/A	N/A	GCA_001824555.1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__SG8-4	f__SG8-4	g__GWC2-45-44	s__GWC2-45-44 sp001824555	85.27	0.54	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__SG8-4	f__SG8-4	g__	s__	Placement	taxonomic novelty determined using RED	N/A	89.84	11	0.966531279773	N/A																																																																																													
bin.298	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__SM23-33	f__SM23-33	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__SM23-33	f__SM23-33	g__	s__	Placement	taxonomic novelty determined using RED	N/A	28.06	11	0.843989088412	N/A																																																																																																			
bin.287	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__UBA1845	f__UTPLA1	g__UTPLA1	s__	N/A	N/A	N/A	N/A	N/A	GCA_002050205.1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__UBA1845	f__UTPLA1	g__UTPLA1	s__UTPLA1 sp002050205	76.81	0.15	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__UBA1845	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	91.61	11	0.894734679464	N/A																																																																																													
